Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Y
-0.4685341723,-0.4246937892,0.4970018817,0.5830957856,-0.7262826115,0.4846444767,-0.1946846905,0.5553712562,1.1285414558,-1.0384836855,-1.2753675917,-1.2748258365,0.9758716326,1.1151566391,-0.2449323332,0.4296032966,-1.0529336477,-1.9704219994,0.2062567639,-0.4116880061,-1.8340936781,1.6938012721,2.453861848,0.6114813207,0.1456631139,0.3275919737,0.2367298846,-0.7162429965,0.4988530989,-0.3637114053,-0.9665412591,-0.1801258006,1.00003308,-0.3767311539,-0.397710743,0.3165542808,-0.0244103879,0.7332136136,0.2751896851,0.8797731145,1.6494669977
-0.6219458683,0.0515612111,-1.3078670959,-1.5505206511,-1.4642868166,0.4048802501,0.0531214944,-0.9864425528,0.2804346495,-1.2867683155,-0.4676803987,-1.4580171973,1.4732723822,-0.5042605342,1.1968741007,0.9917751771,2.3535264788,0.1093891604,-0.9171602828,-0.2444166649,0.6775142838,0.8521649913,-1.070886079,1.37503585,0.1045884782,1.5442387308,-0.4859709997,-0.708986949,0.1270142088,0.6792731537,-0.2239776782,0.0392380337,-2.1410552022,-0.8408214672,0.9011369412,-1.9587760331,1.4990115301,-0.808034091,-0.7806650913,-0.1559202591,0.8492340915
-0.9698240896,-0.019948768,-0.2539809391,0.8897821728,0.0662699036,0.2849559028,0.4213960802,0.2410905114,-0.2382375171,-2.0910366942,0.578711559,-0.8300449777,-1.9141400125,0.3566455398,1.818730465,0.2064579551,2.6356718802,-1.4609283585,-1.1534804689,-1.7650779106,-0.1510766877,0.3287523754,-0.0720218801,0.6645822537,-1.1422220362,-0.3211321507,-0.0272042385,-0.7955928731,-1.4111396536,-0.7877771768,-0.1206433941,-0.8910351257,0.6213302193,-0.0373251838,-0.4163458317,1.7025899009,-0.2485124825,-0.747023667,0.5158073639,0.5076072899,0.8481933944
0.7021967367,-1.2542698058,-2.1733564643,0.7049142833,0.8036022504,0.1511138638,-0.5719693873,-0.7707306834,-0.1471301127,0.1634642203,1.2757198727,0.6857750652,0.1709899629,-0.0698996194,-0.8965880103,0.1418006101,0.4292364575,0.3521528967,-0.8284635497,0.1702739103,0.931334902,-0.573424097,0.2108359838,-0.9071404471,-0.1395049625,0.556629943,1.3045499998,-1.5115461789,-1.2188280452,-0.3130694558,0.3624625312,0.9172630466,0.2072348245,0.976429794,1.3162325443,-0.3564881936,-1.0474988233,-0.0407455914,-0.0757869886,1.6593053951,1.1078903069
0.5784942138,-1.8999391052,-4.1964326128,-2.1053656126,-0.0475524153,0.0514437898,-0.5604439193,0.0311322669,-1.2810083671,2.3294559312,-0.5767744337,1.1687551961,-1.345648688,1.1816256896,0.5656818628,-0.5554889534,0.7096211994,-0.9555644018,-2.0313677568,-0.7098332141,-0.0560619777,-1.6245594525,-1.3715830509,-0.6077252396,-0.423273456,1.317141832,-1.96679082,-0.7946448559,0.4062925822,-2.5826663735,-1.4134610909,1.3036059021,0.8203275618,-0.7320696478,-0.846892298,-2.5631463343,1.3291330195,-1.5362361269,1.4889393809,1.8877756036,0.8444791475
-0.3717227753,-1.309826357,0.0050370929,-1.5259307343,-0.3445047311,0.093664191,-0.3348696006,0.6834220584,-1.4814619631,-0.5527322502,-2.3510000162,0.2500760433,-0.1505961945,0.2413690941,-1.6825220826,-1.6042829953,-1.8791595076,-0.6488214694,-2.0866367288,0.5579189009,0.4209029424,0.8498993054,0.9134314335,-1.8059517344,0.0443274038,1.3321276022,0.3455822139,1.3479883953,-1.1098385636,-0.258624887,0.7740430481,-1.3095150023,-1.1636277148,0.0812233993,-0.6832535015,-0.9579202797,1.3261951022,-1.9529833434,-0.4706336343,1.7955034999,0.8456361893
-2.3447691606,0.268409117,-0.3121256084,-0.4385500953,-1.2426629293,0.086634249,-1.3860160311,-0.0305594461,-1.5363959163,-0.8094174414,2.4342493606,0.9953151038,-1.4286919295,-0.238278745,0.7174541789,0.3452084302,0.8070719547,0.8663569508,0.1878352177,1.5723061157,-0.1432786228,-0.6615300159,-1.348584516,0.3173387374,1.5957785311,0.5049579596,-0.5521687969,-0.625155829,0.6991380412,-1.8461319399,1.3822220926,-0.616589058,1.842703422,0.7781841852,0.9328840313,-1.0287592794,0.3371404241,0.4513054813,-0.6574254604,0.0188166501,0.9821400754
-0.9463895057,-0.005528681,2.240827182,-2.329907504,-0.0615645772,-0.5647281032,0.2651529583,0.8407627005,-0.3096292041,-0.4239077454,-1.7554295946,1.5604211839,-1.0466694728,-2.3091570693,-0.2755996039,-0.4116158665,-0.5101552684,0.7962646765,0.1607891651,0.4792674088,2.056579928,0.7674316095,0.8319270364,0.0265729347,2.2710441126,-1.300256252,-1.2056989289,2.537128596,0.2870590339,-0.1454925945,1.0621606646,-0.020221832,0.7521486999,-1.0348723872,1.7171250854,-0.4483198484,0.2933995324,1.1529392332,-0.5520533597,-1.5276786157,1.6300981456
-0.2910629928,-1.7715390221,-0.7237622984,-1.0862584063,1.5191512319,0.6122618264,-0.6415033823,1.7990380361,0.6657046706,-0.4744191845,-1.5564610236,0.5080594989,0.837148814,-1.0076351478,-1.1962253717,0.07113969,0.4125385182,1.0249149444,-2.060488888,0.300549515,-0.9481361078,0.4550020246,-1.5589307263,-0.5577301839,0.2180232824,-0.6315543232,-1.3413215766,0.1275413926,1.2458544642,1.4963661824,-0.4304517553,-0.4013103317,-1.4866826308,0.940610066,0.6241546322,-0.0049529145,-0.2123058675,-0.1558337128,-0.7203947659,0.1663262701,0.8650000929
0.0210537372,-2.2080569545,-0.2647008463,-0.9818340162,0.8484912776,-0.845125656,0.6215553917,-1.3573460508,-0.6213057414,-0.2956156057,-2.2323892807,-1.0427608843,0.3200664174,-0.0968514286,-0.5951130653,0.0704122068,1.1927474308,0.4089431044,-0.4433260136,-0.2081926865,1.0439773828,-0.109018881,-0.9846344941,-1.1515425755,-0.6136798871,-0.072562331,0.4717995781,0.561349387,-0.289223452,-0.1157681805,-0.9767515219,0.2627275684,1.119740894,-1.9224420456,0.7260651407,-1.2584266696,0.3276988001,-0.9477331816,-1.2435464609,1.6174688421,0.84462171
0.5122896476,-0.1698469342,0.2638068111,-0.6671264981,-0.9618205384,1.9632720945,1.0179999192,-0.6437777151,-0.7538315811,-0.6687106135,1.1354126263,0.5817425736,-0.5242005334,0.809136697,0.7675296385,-1.166912097,-1.5057977674,-0.4633168329,0.2452968238,-1.6215481119,0.1117992552,-0.0467507141,0.6205766978,1.1494141723,-1.1205233653,-0.0372376268,0.8916339754,0.9645566479,-1.0670197734,0.5728166478,-0.2250801928,0.0773059871,-0.1454591776,0.541940476,-0.020921019,-0.2152866927,0.5892972508,-1.2085230542,0.5838994276,-0.2088471577,1.6806162393
0.1110579854,0.5304128618,-0.5329410369,0.2344421971,-1.2036275512,-0.2025795588,0.0166765375,1.1930018412,0.6699409624,0.5681583055,-0.8066291147,-2.3033225863,0.6915297594,-0.5024977923,1.045318183,-0.4030021131,-0.2787306954,0.8157136984,0.211472256,-0.5866960752,-0.0370346581,-0.355948524,-1.4040742208,1.3759580472,1.6904139773,-0.093679471,0.5244260374,0.0617383445,1.7209079657,-0.8672298322,-0.4277327751,-1.1148143503,0.6296237142,-0.1072378716,1.219849034,1.4218475471,-1.1716858449,-0.978800092,0.4476737018,-0.4600490819,1.3031279321
0.0624179206,0.6124382074,-0.0653917331,1.26802938,1.6813073133,-0.2717034117,-1.1197594043,-0.3169331443,-1.5768578408,0.21308763,0.9383732139,0.940709244,-0.1700648921,-1.7642153331,1.8139557788,-0.5938193136,0.0139507047,2.4844880453,0.5359722874,-0.4396456134,0.8218206404,-1.0661581295,1.6550863539,0.5914228704,-1.7518720399,-0.787551888,-0.5090812057,-1.7395347206,-0.5143871725,0.1770669876,-0.9012388598,-0.3692652445,0.9365613748,0.296590411,1.1057542777,-1.1472590323,0.5720676228,-1.940959629,0.6342561803,-2.1786172634,0.9101859742
-1.0776557927,-1.2831372515,-0.2327683637,0.2169005939,1.6037631426,-1.8782774329,-1.0060522995,-0.4457578383,0.1560675673,-0.5232207586,-1.972680189,-0.7222431052,-1.0868107245,1.0231255905,-1.3984392234,-1.2516251718,-0.5269647038,-1.2631956237,-0.3083795417,0.7253060028,-2.2855507622,0.3566618027,0.4544192342,-0.8592412037,-0.7304487005,1.9068366104,-1.4600034112,0.894862931,0.938419321,1.7380521393,1.3473562707,0.4352870903,0.0634310469,-2.7097013472,-0.9920834948,0.0941022782,0.5001164104,0.6004337117,0.962530085,-0.342066742,0.8577314382
0.5722089024,0.656504011,-1.0297867655,1.1056290623,0.5531010547,-0.7730219887,-0.2907983387,-0.3330740643,-2.2658937918,-0.2403456508,0.0033376298,-1.1046047189,-1.035662915,0.139656001,-0.8183765596,0.1477624444,0.230719681,0.7468575426,2.376368785,0.5758444285,-0.4104755555,0.1083378973,-1.9356284109,0.5211043567,-0.6902780069,1.1232578004,-1.2276546653,0.4495417028,-0.8195641113,-1.5292511981,-1.5276248518,0.2609562028,0.1399438383,-0.2599419866,1.4800383218,2.1833037053,1.6008966362,-2.2718228889,-0.6455986172,-0.1760636983,1.0507520412
-0.9390291591,1.7268238238,0.3483543869,-1.4729977889,0.0519235167,1.1857873395,-0.3036552371,-1.4865616547,0.1222051238,-0.2203973866,0.3292448451,0.2921500737,0.3912363308,1.2457581905,-1.5632907721,0.2738963134,1.5676433894,0.8288847136,1.0625017772,3.0876177252,0.4431513898,0.1826775369,-2.1910328398,0.5013195845,0.233581387,0.6868246873,0.3678320498,-0.0448770647,0.0434620308,-0.645116152,0.4122265593,-0.0852335274,-1.3091356165,-0.7208185112,-0.1412829834,0.8545337092,-0.3834903351,2.4946928833,0.6739454218,0.8665446959,1.8439749875
-0.4126289945,0.2290481298,0.2124873363,-1.4455029815,-0.9132928303,0.0567058056,-0.0948079099,0.288714128,-0.8437451085,-1.5332426781,1.1995229531,0.5652648467,0.655041283,-0.1340692603,-0.5257178054,-0.0561800172,-0.0659634346,0.8988382119,-0.2813042443,0.1550758742,0.2763324882,-0.4002420812,1.2826587996,0.826520617,0.5676452459,0.3100159205,-2.3176964758,1.1487419118,1.1524471237,1.6126778423,-1.921294259,0.3416419113,-0.4673550543,0.7414234249,1.1024539837,0.610735662,0.070801563,-1.8552190765,0.834960345,1.1720562936,1.8294205393
-0.016181008,0.3476010771,-0.0941037726,0.6940941481,-0.5294855471,0.6168182005,1.0280791306,0.993785209,1.8416926454,-0.3606301776,-0.2988406905,-1.1945384167,1.2734927433,-0.4106375685,-1.8680568139,0.9957932868,-1.0026442355,-0.6882685155,-1.5807615456,1.3920725751,0.6930240788,-0.655192443,-0.2746331623,-0.6020164856,-0.2483385599,-0.7451931964,0.4174592406,-1.6102176196,0.6871276547,-1.2277929899,0.3196562653,0.5194616994,-1.5535243466,0.2279472167,-0.4700243724,-1.2718209562,1.0563698929,1.0745307424,0.5926355785,0.5383847065,1.6325553334
-1.0262670253,0.3221711083,-0.1823140207,-0.1980282544,0.0875503785,-0.1483110236,-0.6584068865,0.8394043481,1.6960629664,0.4973510763,-0.1058530222,1.6641560421,0.4316262071,0.4536403199,0.2685618808,1.4237674877,0.6202225549,1.262012818,0.3828868706,0.3173206551,0.3315896945,0.5966819125,-0.7500229104,-0.0087173224,-0.0601880206,-1.2305439646,-1.2552182516,-1.6905738594,0.7175766133,0.2863473364,1.5109092308,-0.1369206429,-0.1101872681,-0.413002452,-0.0247619913,-0.3477346992,2.769034556,-1.0257830336,-0.7509182712,-1.8424192331,1.7427595855
1.5846504003,-0.9695819213,-0.8670457657,0.5770661508,0.5457321305,1.1138666171,-0.0295691587,0.2812241111,-0.9322279011,0.6046721261,0.011536655,0.7996595541,0.6328621649,0.233447539,1.1099883891,1.125941465,-0.8517973971,0.7211192061,-1.1615496641,-0.8779309327,0.5089631312,-0.4949520527,0.4796888919,0.9782500526,0.3206550073,0.5701837248,-0.825687025,0.4708050517,0.4398029313,-0.3320330792,-0.1816957009,1.0327688281,0.1486090462,1.3077594091,1.3022578101,-1.0068643252,3.1043403775,0.7142792351,-0.1827755171,1.5438318085,1.843173723
0.8755729198,-0.8654393683,2.0957453039,0.7553738088,1.3096371501,1.7910428221,0.8451939768,0.1826099459,0.2768475691,0.5713386423,-0.5301895805,-1.6179693954,-1.0347315911,1.1442308876,0.0306156024,0.2677847708,0.3971952994,-0.2628756679,1.4892319424,1.7871095931,-0.5174923066,0.5051790993,-2.0503713233,0.9340297144,-0.3526747693,0.1217565001,-0.1624520131,1.0191843699,1.9488059399,1.4491364769,1.7084099718,1.0216267336,0.7904110142,1.4626767801,-0.7383378876,-0.0480486249,-0.2105141562,2.1013124838,-0.111937768,-0.0015460717,1.8444136949
-0.6433134023,-0.5128279138,0.395971501,-0.1773153816,1.4547912491,1.0137191799,-0.0451435152,0.9651745774,0.5165746857,-0.3495281653,0.4864011128,-0.6635232233,0.4626594127,-0.657396118,1.9960844783,-1.3746613874,-0.0955392831,-0.0097514192,0.0626171196,0.1914280996,1.0638766806,0.9829722377,1.3784393592,-0.4004072319,0.4582829116,-0.09507191,1.1046429075,-0.2114718967,-0.212032207,-0.8181084747,-0.9220625435,-0.7787488483,-1.3211919365,1.1941364964,1.3825901768,0.5681138731,-0.0302123911,-0.2971263669,0.2993690072,-1.5073285097,1.7377545986
-0.0637912742,0.0034072508,1.1364458418,-0.4053113269,0.5128813772,0.0440667029,1.9928955534,0.4209030051,-0.8087184188,0.0723387636,-0.1086185884,1.205451819,-0.3152933812,1.0467717629,0.6232420202,0.0335156951,-0.2059160263,0.8095741151,-0.5990876719,-0.6014675731,0.9614585407,-1.3201831953,-0.5599805231,0.3597382657,0.4127186246,-0.7432159121,1.7817183523,0.783326413,0.2376423437,1.662439053,-0.2624514945,0.0625677284,-1.1627291508,1.4217282137,1.7623055152,0.1098032207,1.3631901783,-0.5866426162,-0.6552593651,0.1142991225,1.8230081596
-1.7367929678,-1.470625214,0.1560962294,0.027022948,1.1513161683,-0.7317652971,-1.7003689489,0.2743729072,-0.7809907917,-0.6791613784,-1.1675986465,-2.0303768901,-0.3420445328,0.6409334138,1.6198314185,1.4354444396,-0.0221210553,-0.022599085,-0.6254944841,-1.4874462271,0.1577667984,0.2661255179,2.4884832602,-0.2252315434,2.0850498632,-0.5822529354,-0.0508029801,0.6979069568,1.0356293385,-0.4680038063,-0.9473370527,0.149065346,1.7892954469,0.2354594993,0.2644657743,0.2774221564,0.5502356256,0.493330574,-1.2989614089,-1.3447038405,0.8521808287
-0.9073163041,-2.2468820159,-0.6328913927,0.9164836328,0.4099895155,0.4609060511,-0.2703102559,-0.5785108481,0.2823253205,-0.2064874942,-0.358801427,0.1191950087,-0.6247798001,-0.2165340518,-1.1251543925,-0.4098493325,-1.3316448465,-0.5603148975,-1.6356832507,0.2321084771,0.5332269556,-0.8498527175,-0.9058982569,0.4312545324,0.1685485176,0.7396733001,-1.2559226127,0.47664656,1.0740746165,0.0824047188,0.7679998442,-0.1748504511,0.3961244438,1.6718313141,-1.0791185725,-1.2446672216,-0.5632378368,-0.9440057106,-1.5807151549,-1.6235097955,0.8460642827
0.4245239918,-0.2563101553,0.431758363,-0.7559584171,-0.7250997151,-0.0961689435,0.9070630267,-1.9136176352,-0.8461470314,0.391201653,-0.0218686502,-1.46881515,1.8524371748,-0.1480149274,1.1316590178,-0.594556964,-0.7544915529,-1.6280287434,0.7447480718,-1.237268464,1.4805514346,0.2859203184,-0.8343448935,-0.2407423668,0.4661060759,0.1479426198,0.4163875244,-0.0692506117,0.4061983399,-1.8148741621,-0.4330097188,0.580380384,1.075940846,1.5300819674,0.7451209506,0.2582582105,-1.6110267711,1.2903240212,0.3052202747,1.0238475655,1.1562831742
0.2584449295,0.2438942656,-1.0630044785,-1.0055791475,-0.1876327491,-0.5950119395,-0.1760391375,0.1049064488,0.8095842074,0.0643453141,0.9010583453,-1.855147053,-0.4813983784,0.4967047032,-0.8724581268,-1.6532386487,2.5939128047,0.2289638039,-0.1603257043,-1.5959792993,0.4415038043,1.8729994548,-0.6053579179,-2.3091460107,0.4508243037,-0.7965190328,-0.1338545615,1.0111718557,-1.5154065229,0.2296590482,1.9549798399,0.8715426112,1.4521729994,0.6521902471,3.3003730673,0.8991400699,-0.9961201944,-0.9110332424,0.7868909691,-0.1025049805,1.3199712627
-0.4674656831,-2.1180725127,-0.4636171779,-0.3002003878,-0.6038899902,0.0621284785,-0.1704879544,-0.9832474705,-0.8598339446,-0.0425523997,0.730545796,0.4830570919,-0.3740763761,0.8144731296,1.9520006754,-0.1151254922,-1.021318339,1.7994011254,-0.1283458478,1.0575198843,2.38718048,-2.1685970754,1.2644379405,0.4517170226,-0.2674403745,0.3743223554,0.4782588131,0.9447148756,1.0561541316,1.4407238608,0.8988908416,0.0629138175,1.1722807876,0.7489491303,-0.6686319612,-1.4112342253,-0.1690989745,-0.127983018,0.701726509,0.8958281246,1.8369209947
-2.0770781808,0.4193808915,0.9280182232,0.6647105398,0.1380458218,-0.2365025492,-0.3402170209,-0.3914149381,-0.5846707862,0.9167369006,0.3937390091,-0.8686115701,1.2221481524,1.1537130243,-0.6396220881,0.7988413226,-0.0412388256,-0.160326513,-1.4271765711,0.5112591561,-1.4246718212,0.4911274249,-0.4350454638,-0.1998310725,-3.1126679926,0.5728481994,0.4564873554,1.4252745898,0.420622923,-0.0817184861,0.0914701559,0.1139095728,-1.8771906214,2.3362773383,0.6467753871,0.3109920366,-0.0226839005,-1.155368795,0.4768504638,0.8899458563,1.6577697795
-1.0555126078,0.5140296967,-1.2047611707,0.1204711155,-0.4004819034,-2.2932781739,-0.7383321012,0.0245344878,0.9093298302,0.3281971284,0.2408328474,0.75619972,-1.84162731,-1.1093407388,0.420036735,-1.1337070649,-1.5942572607,2.0692727386,0.5017696194,1.0351364204,-0.0638375315,0.8013606473,-0.3263719936,2.1248041364,0.7119761137,-0.3018185415,-0.0863539477,-0.949735787,0.2597392955,-0.4452007504,1.0543820281,-0.6764807339,0.3113733333,0.3717480143,-0.4686465987,0.0141171219,0.5249241243,-0.6583105503,0.0831152302,-2.2891043807,1.1476159239
0.8392515374,0.2161636804,1.062856031,0.0148287042,-1.1045176755,2.0232248359,-1.0261207521,0.4217700489,-1.1617186428,1.603194843,-0.8841231584,-1.8451773982,-0.7247048215,-0.2205994129,0.4244607106,-0.4576972559,0.3974859923,0.1580603968,-0.7245224717,0.3942456409,-0.0443111067,-0.0666626483,0.9282555636,-1.2343016073,0.0733724703,1.1216009741,-1.1710452132,-0.3860394251,0.5929046896,0.2329513893,-0.421083648,-0.9526698427,-2.0027276831,0.7225254983,1.5417271675,-0.4686366388,0.7708686284,-2.2868524331,-1.0392061373,-0.5148730787,0.8528107969
-0.6484384608,1.4632956566,-2.1552412463,-0.5635710125,1.7232929532,-0.7038392411,-0.4437201636,0.1739642912,1.1931907285,-0.6406880151,-1.7466035481,0.3196159122,2.1900081641,2.7143402794,0.1829394842,-1.625974806,-0.361456023,1.0207107351,0.7144737923,0.6014018205,-0.8579352021,-0.3223791824,-0.9540629649,0.2425820107,0.8400158406,1.3921711178,0.0352547319,-0.2611607705,0.1310192034,-0.4804957741,0.377570633,-0.0747327695,-0.4746664617,2.0950403282,0.4345608366,0.4459484527,0.7893309567,1.216352133,0.0705543515,-0.0460884025,1.8427614827
-0.694199409,-0.9427761224,-0.8587165531,0.4436777316,-0.1823899707,-2.3054327279,0.9061284077,-0.855888461,0.213361222,0.2591019725,-0.4552833764,-0.4055662957,-1.4658449049,0.9290245228,0.3598902253,-0.0395969762,0.5608488132,0.013618416,0.6673191526,-0.1654959151,0.7061442821,0.8909265117,-0.3676003579,0.5167070155,-0.511143717,1.5879572407,1.4197954739,0.2106018769,0.556847525,0.7747526667,0.0689065177,-1.9129824215,-1.2938760159,-0.4971658297,1.6074532751,0.7258046434,-0.8766434314,0.9534225567,-0.460040773,-0.0169777708,0.9948264841
-0.8434379876,-0.3157307127,-0.1207885105,0.7507286748,-1.7352341059,0.607110459,0.5603345868,-1.670597744,-1.2474781129,-0.6096182356,1.6443058136,0.344631526,0.3323725026,0.2297857072,-1.4125046101,-0.2539045725,-1.0176865574,-0.8257794051,-0.816721192,1.8966117736,1.6360754616,0.2823240063,-1.2414264565,0.2209691894,-0.4227731303,-0.7457577207,-0.3467071156,0.4171018082,1.2148023763,1.0137286432,0.1715730453,1.5741812728,0.0181030894,0.1302030094,-1.250935693,0.8891340798,0.4246990188,1.4135865307,0.1082295676,1.5507502109,1.8386838707
0.1259000605,-0.8427934044,-0.8088089104,0.5340579635,0.3834749497,-0.3644450556,0.3214652678,-0.1966450444,0.7912125708,0.854764689,-1.6073937803,-1.3677543669,1.1138488802,-1.5677685531,-1.5525446318,0.1673630366,0.3845677166,0.6398931149,-1.6729348462,0.177555606,-1.1051986938,-0.2340003434,0.3180331334,0.5888204116,-0.2437111514,1.0339668846,-0.6947786437,-2.0530669486,0.7087337559,-0.3988004911,-1.3498335163,0.7033900307,-0.2467039719,-1.9094033088,-0.7428896792,-1.1013183111,1.0941114435,-1.4857868497,0.2578110279,0.7391450005,0.8461959278
-0.1221939937,-0.372317214,0.4172347944,-0.4088580737,-0.4005039213,-0.5928226084,-0.9360751579,1.1222727085,-1.8327200232,1.8358346799,-0.9799467227,2.0010241342,0.3512158645,-0.4708208718,-0.4791112709,0.7825063661,0.7041663774,-0.3386615952,0.5031330156,0.2754449197,-2.1072108079,0.3755371652,0.2249543275,-0.295285728,-1.1199764772,1.1440360084,-1.3525794749,1.7674266303,1.8695736908,0.5492767998,0.1466816512,0.8982840242,1.0731155007,0.5248452159,-1.567910712,2.4233680214,1.1458957886,-1.1710609267,0.2842522497,0.2483106465,1.8248048437
-1.2775420302,0.1477952999,-0.5363273636,0.5862003018,0.0274204259,0.6721663645,-0.0864137584,1.1061756179,1.2325931256,1.0846964066,-0.0086922027,-0.7391742765,-0.053107236,0.2305912726,0.8655568519,0.8929709384,0.221683195,-0.3806199554,-1.1274104322,-0.7999280483,-0.7608852513,-0.140063966,0.2410744291,-0.6059231071,-0.8879732377,-0.9479416608,0.9307789489,0.4762618404,0.8861470687,0.3055151241,-1.1953949843,0.3144587698,0.9907812148,0.3701273534,-0.732498976,-0.0515171336,-0.5553981545,1.6042395308,0.6917277859,-0.916271097,1.5558398239
1.5701698451,0.3260402052,0.2874646327,0.619868508,1.331052574,0.4016834598,-1.1403124762,0.4698898729,1.1170558953,0.856656623,0.8077090303,0.1870256192,-0.5512534612,-1.5597473963,-1.0474551438,0.750960323,-1.9414910522,-0.2964312663,0.4167332536,1.0907662472,0.9570082588,-1.3550988249,-1.5012898416,2.2175225877,1.7765350343,-0.7961868537,-0.0563849198,0.2377873724,-0.2935722342,-0.6379881535,0.1989299615,0.4281910387,0.8063801528,0.0430456577,0.8894586866,-0.9626690308,-1.9906954299,-1.3850064424,1.6969803637,-0.1383758723,1.8211718377
-1.2306320947,0.5362501404,-0.5727672091,0.1847522615,0.3360910993,0.9338346072,0.8100217595,0.3781175242,-1.1305029199,0.2020532443,0.8387746652,-0.70662888,0.4894920114,-0.3437721049,-0.5761230729,0.2276192261,-0.0345532061,0.046659371,1.7907093777,0.0600055846,0.6764416691,-1.8267375727,0.5325187812,2.129608575,-1.2831596255,1.1081381186,0.0690058044,0.6093752348,1.2897678335,-1.3336771261,-0.3124450675,-0.5052070818,-0.3740409079,0.3596290381,0.1241826419,1.9278769685,0.3959581051,1.6714135471,2.1700980237,0.0527955067,1.8441139309
-0.8457977127,1.0556100585,-0.4524373414,0.0731880253,-0.8479429925,-1.192779752,-0.426441412,2.0754297534,-0.6199485564,0.4246794646,-0.0553421409,-0.8249483406,0.1345656785,-0.104291746,-2.0045775298,0.3966544913,-0.8356394903,1.3266012749,1.0306774986,-1.3973650649,0.5876200439,-1.354835727,-0.9367226101,0.6426993693,3.1776884414,0.1359792624,-1.8864162598,-0.9005737093,-0.7640581376,-0.0045980384,-0.5928800851,0.4544365647,-0.4925248697,-1.753419556,1.3690913769,-0.9134306201,0.5207298834,-0.7625807782,2.2341432808,2.2542139164,1.502664762
-0.8144124661,0.4085616869,0.0247024771,-0.0127247995,-1.4500375347,0.5352521697,0.4749078577,-0.0847633012,-1.6140835889,2.4440768675,-0.9305481721,1.555842596,0.0467710244,0.959948161,-2.1925868044,1.0242891542,1.1994744025,-0.6642429263,0.4898048591,-0.2447756448,0.2329416269,-2.0402966519,-0.4274096762,-1.5562704681,-0.2788119606,0.2566745132,0.8666207509,-0.2503856641,0.8660932338,0.9999775964,1.2205814126,-0.7409852055,0.7283967939,1.5240640219,0.4545952081,1.9000323722,-0.0633048469,-0.7481736377,0.6054640892,0.2333263759,1.3703425808
0.619402852,0.0523904979,-2.7116765403,-1.2033599086,0.2840266137,0.4410826751,1.4547291546,0.8637023965,0.2011762463,-0.4026708374,-1.5893350066,1.9541554346,-0.1477074414,0.5872979463,-0.3214684696,-0.1780195817,0.4072394396,-0.3225768529,0.7709862518,-0.7062769584,-0.6101999606,-1.1684047298,0.8322077085,-0.7542826571,-0.1901036812,-2.3525712095,-0.6826225875,-0.9841059343,1.2431098604,0.4187035656,-1.5310852643,-2.2507972631,-0.2359656512,-1.2959567763,-0.6473616945,2.1379240389,0.4001163233,0.4290298533,-0.7153322049,-0.2419168101,0.8480245863
-0.031902818,-1.0944584957,0.209858037,-0.4167783172,1.1375396128,0.7932772796,1.974494487,1.4204978734,0.5889275911,-0.533545485,-0.0348463746,0.9482734042,-0.5058135745,-1.2201043074,-0.5541456899,-0.7993380285,0.6051617371,0.1638652747,-2.0372496401,-1.0651694003,1.0823429076,0.6352380577,-0.2770598789,1.5276562875,1.3990044259,-0.9415721968,0.1095545916,-1.3345652137,1.0703784969,-0.7846031451,-0.793888486,-0.2747937146,-0.4979342693,3.0385058777,2.1236816152,-1.5935756925,1.7882667015,-0.5460401459,0.9154764249,-0.3665861597,1.7096399097
-0.097312828,-0.0784173874,0.2864276226,0.1012270924,0.2739821158,-0.2424468871,-0.257525308,-1.2002507026,1.1295843065,-1.1155941024,-1.6593874137,-0.0163196666,0.9005035473,-1.0095912526,1.8917526072,-1.5677376892,0.4253617288,0.1361396717,-0.5228837844,-0.2891634172,-0.1230629027,1.9321658286,1.9943666528,0.9413624786,1.3426772846,-1.4699365075,-1.0854321427,1.21133719,-0.229505272,-1.3249735474,-1.354620127,-0.4683570117,-1.8561249009,0.4512725359,-1.8535981066,-1.9095359742,1.3574972503,-0.329001526,-0.9794338718,0.0164811761,0.8954697945
0.089501411,-1.4636747456,-0.5808493603,-0.5882726902,0.2271494412,0.3089352085,0.4871173053,0.5646572807,0.2341676496,-0.8464802173,0.3813731987,0.5789290518,1.8496366783,-0.3136078225,-1.6578430599,-1.7624770388,-1.3907969988,-0.1647086503,0.4288817179,0.880476952,-0.0805763867,-0.0964501474,-1.2415524919,0.4297098287,0.5628628125,-1.1148381849,0.3892473436,0.6484510086,-2.4005373219,0.7728518615,-1.2365046999,-1.3140217052,-0.6694960997,2.2137977759,0.1841721085,0.9440171046,0.1085816498,-0.4567192912,-0.2227657095,1.5188254394,1.5296292115
